-5309	-5450	-5577	-5570	-5577	-5510	-5452	-5383	-5049	-4811
-4996	-4998	-4927	-5379	-5319	-5504	-5493	-4863	-5110	-4868
-4678	-4984	-4933	-4998	-4998	-4863	-4803	-4666	-4861	-4671
-4560	-5127	-4995	-4615	-4606	-4547	-4674	-4352	-4166	-4414
-4291	-4604	-4735	-4481	-4799	-4484	-4356	-4412	-4287	-4285
-3726	-3903	-4358	-4573	-4744	-4612	-4424	-4418	-4289	-4227
-3806	-4373	-4478	-4411	-4421	-4501	-4421	-4424	-4231	-4180
-3979	-3907	-4039	-4294	-4371	-4480	-4353	-4256	-4235	-4160
