-5579	-5705	-6080	-6456	-6641	-6709	-6782	-6890	-6789	-6970
-6123	-6514	-6600	-6829	-6865	-6976	-7040	-7108	-7220	-7288
-6499	-6697	-6910	-7011	-7138	-7272	-7294	-7413	-7435	-7482
-6570	-6820	-6991	-7090	-7230	-7325	-7386	-7456	-7520	-7542
-6759	-7020	-7134	-7260	-7326	-7407	-7432	-7456	-7457	-7458
-6911	-7100	-7213	-7300	-7363	-7451	-7493	-7506	-7582	-7644
-6953	-7232	-7321	-7330	-7422	-7477	-7545	-7581	-7551	-7583
-6920	-7138	-7204	-7328	-7330	-7265	-7324	-7392	-7388	-7386
-6970	-7260	-7265	-7349	-7384	-7351	-7352	-7358	-7391	-7513
-6995	-7206	-7292	-7264	-7271	-7266	-7330	-7322	-7324	-7329
-6880	-6950	-6881	-7001	-6881	-6875	-6881	-6950	-7012	-6940
-6748	-6750	-6883	-6822	-6876	-6877	-6760	-6870	-6816	-6878
-6750	-6620	-6622	-6500	-6364	-6296	-6487	-6362	-6490	-6493
-6624	-6112	-5986	-6105	-6170	-6361	-6235	-6362	-6364	-6489
-5468	-5595	-5531	-5720	-5783	-5793	-5974	-5848	-5979	-5981
-5530	-5660	-5215	-5278	-5274	-5625	-5464	-5466	-5468	-5528
