-5794	-6143	-6272	-6232	-6177	-6139	-6106	-5980	-5862	-5650
-6007	-6234	-6370	-6298	-6299	-6327	-6229	-6069	-6016	-5818
-6225	-6420	-6380	-6298	-6268	-6293	-6222	-6200	-6030	-5965
-6162	-6428	-6331	-6299	-6234	-6226	-6161	-6142	-6073	-5940
-6121	-6199	-6249	-6203	-6144	-6047	-6138	-6038	-6009	-5872
-6005	-6138	-6172	-6160	-6092	-6038	-6040	-5971	-5948	-5866
-5754	-5884	-6031	-5973	-6003	-5912	-5913	-5849	-5780	-5688
-5434	-5633	-5837	-5822	-5750	-5758	-5686	-5719	-5592	-5567
