9763	9643	9581	9571	9581	9522	9573	9525	9515	9573
9579	9579	10078	10073	10211	10224	10015	9950	10150	10217
9511	9572	9518	9446	9503	9553	9471	9433	9502	9551
9510	9496	9521	9569	9505	9518	9456	9563	9508	9536
9444	9492	9426	9631	9570	9478	9434	9565	9452	9518
9383	9432	9389	9524	9395	9434	9401	9505	9452	9462
9459	9404	9413	9561	9395	9449	9373	9540	9386	9388
9452	9441	9374	9571	9390	9425	9352	9505	9448	9433
9576	9398	9384	9559	9392	9430	9342	9535	9382	9440
9450	9431	9389	9561	9381	9432	9392	9503	9318	9394
9398	9422	9402	9599	9392	9458	9405	9476	9381	9415
9394	9563	9432	9620	9399	9555	9434	9601	9392	9439
9515	9508	9387	9569	9450	9433	9372	9565	9387	9379
9576	9567	9415	9687	9578	9558	9437	9621	9576	9432
9460	9510	9426	9434	9397	9514	9422	9422	9442	9432
9457	9459	9456	9452	9445	9710	9391	9449	9380	9587
