-4433	-4652	-4849	-4805	-4811	-4749	-4744	-4611	-4345	-4181
-4223	-4578	-4492	-4669	-4484	-4541	-4422	-4611	-4353	-4169
-4040	-4234	-4297	-4609	-4611	-4552	-4476	-4482	-4232	-4104
-4042	-4177	-4359	-4422	-4551	-4489	-4360	-4097	-4091	-3977
-3808	-3911	-3779	-4178	-4492	-4354	-3899	-3969	-4028	-3866
-3845	-4058	-4253	-4318	-4363	-4223	-4097	-3966	-3870	-3907
-3719	-4040	-4037	-3967	-4161	-4173	-4124	-4040	-3866	-3859
-3756	-3761	-3836	-3941	-4031	-4109	-4005	-3982	-3802	-3885
