6529	6411	6203	5935	5705	5623	5441	5257	5179	5049
6278	6081	5852	5670	5529	5343	5214	5085	5002	4990
6106	5870	5720	5534	5350	5219	5085	4955	4900	4826
5973	5780	5616	5406	5280	5143	4963	4897	4864	4825
5733	5593	5458	5280	5209	5087	4939	4885	4795	4762
5571	5466	5272	5150	5056	4956	4869	4806	4717	4705
5381	5339	5089	5082	4962	4891	4796	4703	4726	4760
5278	5159	5060	5019	4891	4860	4801	4858	4767	4740
5150	5002	4952	4930	4833	4901	4828	4815	4824	4769
5128	4961	4868	4890	4825	4833	4832	4897	4901	5031
5138	5038	4852	4774	4835	4832	4828	4965	4832	4839
5102	4921	4824	4860	4828	4702	4699	4695	4697	4697
5145	5215	5795	5733	5861	5730	5666	5730	5729	5728
5988	5925	6110	6049	6107	5985	5986	5986	6046	6044
5924	6493	6493	5863	5852	6240	6363	6373	6123	5789
6882	6941	6881	6566	6756	6751	6434	6624	6494	6490
