-3581	-3558	-3656	-3670	-3674	-3722	-3742	-3784	-3791	-3793
-3574	-3598	-3652	-3648	-3715	-3699	-3782	-3792	-3847	-3854
-3604	-3599	-3725	-3699	-3718	-3783	-3855	-3854	-3970	-3986
-3725	-3768	-3797	-3893	-3895	-3971	-4031	-4030	-4029	-4037
-3768	-3841	-3905	-3975	-4028	-4031	-4101	-4077	-4060	-4161
-3771	-3876	-3938	-4000	-4005	-4130	-4124	-4133	-4153	-4153
-3811	-3877	-3942	-3965	-4036	-4094	-4126	-4132	-4124	-4125
-3737	-3828	-3936	-3936	-3903	-3940	-3990	-3997	-3996	-4061
-3798	-3898	-3930	-3940	-3929	-3927	-3928	-3935	-3996	-3942
-3805	-3752	-3833	-3800	-3777	-3871	-3997	-3932	-3996	-3943
-3743	-3836	-3808	-3867	-3872	-3929	-3809	-3797	-3876	-3933
-3624	-3683	-3867	-3749	-3864	-3805	-3868	-3808	-3800	-3606
-3680	-3740	-3810	-3680	-3686	-3673	-3550	-3548	-3540	-3292
-3551	-3512	-3609	-3548	-3550	-3618	-3291	-3288	-2979	-3162
-3360	-3368	-3360	-3222	-3166	-3166	-3417	-3292	-3100	-3160
-2520	-2847	-3042	-3038	-3131	-3450	-3547	-3294	-3170	-3455
