-5192	-4939	-5440	-5566	-5574	-5749	-5867	-5986	-6064	-6036
-5416	-5608	-5710	-5846	-5844	-6057	-6089	-6095	-6197	-6253
-5581	-5837	-5937	-6017	-6127	-6220	-6256	-6281	-6384	-6407
-5742	-5986	-6053	-6182	-6280	-6338	-6386	-6404	-6474	-6474
-5959	-6122	-6213	-6267	-6346	-6454	-6524	-6530	-6591	-6595
-6078	-6312	-6374	-6395	-6515	-6476	-6542	-6595	-6586	-6626
-6269	-6294	-6380	-6430	-6491	-6526	-6531	-6558	-6613	-6619
-6323	-6244	-6245	-6200	-6366	-6373	-6369	-6388	-6560	-6618
-6378	-6363	-6367	-6303	-6365	-6366	-6306	-6372	-6495	-6485
-6339	-6340	-6367	-6375	-6449	-6492	-6496	-6493	-6495	-6502
-6316	-6242	-6369	-6371	-6366	-6369	-6370	-6425	-6490	-6425
-6333	-6113	-5985	-5979	-6048	-5868	-5784	-5733	-5983	-5917
-6165	-5849	-5924	-5986	-5922	-6114	-6172	-6171	-6173	-6109
-5539	-5597	-5601	-5723	-5471	-5592	-5533	-5600	-5532	-5723
-5336	-5144	-5147	-5217	-5278	-5402	-5454	-5464	-5337	-5405
-4965	-4968	-4572	-4641	-4828	-4829	-4825	-4897	-4827	-4827
