-3377	-3494	-3243	-3303	-3436	-3447	-3608	-3679	-3693	-3742
-3370	-3554	-3670	-3720	-3736	-3807	-3801	-3772	-3767	-3812
-3704	-3718	-3856	-3931	-3944	-3927	-3904	-3895	-3832	-3767
-3839	-3943	-3983	-3985	-3966	-3896	-3764	-3764	-3699	-3575
-3928	-3966	-3966	-3894	-3955	-3830	-3765	-3761	-3821	-3572
-3973	-3968	-3958	-3893	-3829	-3827	-3826	-3824	-3761	-3569
-3644	-3705	-3770	-3831	-3893	-3830	-3705	-3822	-3771	-3640
-3964	-3959	-3769	-3771	-3770	-3693	-3576	-3639	-3701	-3515
-3705	-3836	-3771	-3705	-3896	-3702	-3695	-3700	-3705	-3642
-3960	-3958	-3896	-3896	-3835	-3829	-3639	-3768	-3706	-3640
-3701	-3712	-3831	-3895	-3837	-3828	-3708	-3699	-3641	-3696
-3900	-3896	-3832	-3834	-3892	-3836	-3700	-3702	-3638	-3585
-3510	-3581	-3654	-3827	-3900	-3827	-3774	-3772	-3710	-3645
-3772	-3774	-3389	-3643	-3772	-3829	-3763	-3776	-3710	-3706
-3133	-3129	-3258	-3068	-3062	-3188	-2997	-3070	-3324	-3381
-3004	-2939	-2873	-3063	-2878	-2937	-2872	-3066	-2936	-3324
