-6796	-6926	-7064	-7112	-7307	-7323	-7394	-7464	-7510	-7528
-6999	-7193	-7303	-7381	-7452	-7455	-7530	-7595	-7599	-7635
-7326	-7387	-7561	-7525	-7596	-7642	-7706	-7711	-7718	-7708
-7560	-7655	-7712	-7708	-7717	-7743	-7760	-7763	-7761	-7750
-7704	-7724	-7806	-7778	-7782	-7805	-7816	-7797	-7799	-7801
-7869	-7878	-7931	-7863	-7866	-7835	-7870	-7871	-7863	-7805
-7903	-7943	-7939	-7870	-7929	-7931	-7864	-7864	-7809	-7738
-7935	-7872	-8004	-7812	-7869	-7866	-7998	-7927	-7933	-7930
-8000	-7932	-7933	-7941	-7946	-7990	-7865	-7804	-7789	-7870
-7868	-7928	-7864	-7798	-7926	-7808	-7674	-7993	-7873	-7920
-7801	-7795	-7863	-7734	-7801	-7751	-7739	-7928	-7801	-7864
-7610	-7549	-7737	-7739	-7812	-7674	-7799	-7743	-7678	-7740
-7482	-7417	-7799	-7609	-7798	-7803	-7865	-7933	-7817	-7743
-7157	-7287	-7480	-7419	-7288	-7152	-7097	-7157	-7096	-7163
-6897	-7029	-6962	-6903	-6966	-6905	-6903	-6834	-6779	-6780
-6523	-6520	-6522	-6522	-6574	-6456	-6388	-6331	-6271	-6513
