-3083	-3146	-3213	-3219	-3272	-3268	-3271	-3208	-3144	-3079
-3143	-3183	-3244	-3290	-3316	-3206	-3315	-3276	-3225	-3139
-3145	-3187	-3270	-3220	-3264	-3269	-3332	-3199	-3190	-3126
-3086	-3181	-3262	-3210	-3270	-3267	-3331	-3149	-3196	-3145
-3095	-3182	-3209	-3208	-3213	-3252	-3330	-3202	-3204	-3142
-3137	-3185	-3204	-3264	-3268	-3258	-3326	-3204	-3201	-3130
-3072	-3160	-3204	-3142	-3202	-3207	-3211	-3198	-3195	-3129
-3019	-3109	-3016	-2766	-2888	-3206	-2836	-3079	-2877	-3076
