-3265	-3278	-3291	-3263	-3308	-3346	-3391	-3345	-3331	-3421
-3169	-2967	-2773	-2522	-2776	-2902	-3045	-3231	-3379	-3397
-3099	-3039	-3150	-3204	-3221	-3278	-3299	-3342	-3430	-3448
-3218	-3264	-3233	-3309	-3310	-3322	-3434	-3460	-3476	-3531
-3259	-3335	-3350	-3392	-3404	-3442	-3439	-3463	-3552	-3541
-3360	-3354	-3385	-3374	-3399	-3428	-3464	-3524	-3558	-3585
-3348	-3330	-3377	-3418	-3424	-3426	-3483	-3495	-3552	-3553
-3299	-3322	-3296	-3382	-3362	-3362	-3421	-3484	-3487	-3515
-3325	-3325	-3299	-3371	-3357	-3359	-3358	-3421	-3430	-3447
-3290	-3296	-3292	-3358	-3297	-3356	-3362	-3422	-3423	-3416
-3295	-3231	-3229	-3231	-3288	-3237	-3291	-3357	-3360	-3359
-3256	-3232	-3167	-3289	-3230	-3162	-3229	-3291	-3191	-3171
-3244	-3166	-3109	-3105	-3170	-3177	-3231	-3234	-3230	-3046
-3235	-3229	-3036	-3044	-3234	-3169	-3168	-3163	-3233	-3068
-3248	-3108	-3166	-3110	-3241	-3253	-3104	-3205	-3288	-3276
-3292	-3237	-3195	-3200	-3270	-3319	-3296	-3299	-3272	-3263
