8111	7919	7640	7383	7176	7178	7063	7047	6854	6744
7993	7705	7324	7174	7093	7007	6810	6807	6744	6675
7684	7401	7194	7123	6873	6814	6681	6643	6578	6582
7350	7128	7019	7005	6878	6779	6689	6803	7006	7262
7195	7027	6900	6863	6809	6696	6796	7009	6817	6875
7089	6919	6871	6767	6721	6755	7054	6880	6756	6932
7079	6998	6897	6808	6817	6869	7073	6755	6748	7132
6972	6853	6789	6820	6727	6811	6879	6750	6757	6870
6965	6846	6793	6745	6735	6873	7007	6742	6745	6811
6876	6807	6729	6879	6756	6756	6868	6750	6750	6753
6841	6816	6873	7009	6940	6751	6818	6816	6755	6748
6813	7056	7006	7134	7201	6939	6883	6882	6937	6875
7077	7260	7255	7136	7137	7172	7133	7139	7068	7065
7267	7320	7207	7066	6872	7133	7200	7131	7009	7010
7838	7712	7526	7647	7522	7522	7648	7582	7521	7710
7785	7903	7651	7846	7715	7902	7836	7720	7839	7847
